name,profile_link,location,time_registered,last_seen,personal_text,gender,twitter,time_spent_online,no_of_posts,no_of_topics
Scammerr,https://www.nairaland.com/scammerr,,"May 27, 2022",9:28pm On Jul 25,,m,,1 day & 12 hours,87,0
Profprom,https://www.nairaland.com/profprom,,"September 08, 2019",10:15pm,,m,,27 days & 19 hours,87,0
Beremx,https://www.nairaland.com/beremx,,"May 11, 2015",8:28pm,,f,,4 months & 13 days,9337,49
Mightymanna,https://www.nairaland.com/mightymanna,nigeria,"December 20, 2013",10:16pm,by failing to plan you're planning to fail ,m,,1 month & 23 days,965,32
lovat,https://www.nairaland.com/lovat,lagos,"November 04, 2013",8:01pm,,m,,1 month & 27 days,2557,16
Gentlechika,https://www.nairaland.com/gentlechika,,"September 11, 2021",10:03pm,,m,,24 days & 11 hours,39,2
kenechukwuj,https://www.nairaland.com/kenechukwuj,,"June 27, 2013",10:32pm,,m,,27 days & 13 hours,75,8
Uglybwoi,https://www.nairaland.com/uglybwoi,,"May 17, 2022",8:15pm,,,,7 days & 13 hours,32,0
Aigyeeb,https://www.nairaland.com/aigyeeb,,"July 22, 2022",6:19pm On Jul 24,,,,17 minutes & 23 seconds,2,0
oluwaseyi0,https://www.nairaland.com/oluwaseyi0,,"April 18, 2020",9:26pm," Code, code and code",,,4 months & 3 days,2492,3
Benjaniblinks,https://www.nairaland.com/benjaniblinks,Pluto,"September 10, 2015",11:12pm,,m,@ben,5 months & 5 days,2566,16
successmatters,https://www.nairaland.com/successmatters,,"May 20, 2013",5:38pm On Jul 25,,m,,16 days & 3 hours,3763,16
sammuell,https://www.nairaland.com/sammuell,port harcourt,"October 06, 2016",7:10pm,,m,,1 month & 9 days,905,0
Lanre4uonly,https://www.nairaland.com/lanre4uonly,,"April 27, 2015",10:54pm,,m,,5 months & 9 days,8172,9
tophumble,https://www.nairaland.com/tophumble,Ekiti,"October 06, 2009",4:57pm,Always optimistic.,m,@tophumble,1 month,871,46
kenbee,https://www.nairaland.com/kenbee,Nigeria,"January 21, 2009",10:23pm,My interest is in the futurebecause I am going tospend the rest of my lifethere.,f,kensync,1 month & 22 days,1381,4
FalseProphet1,https://www.nairaland.com/falseprophet1,,"January 08, 2021",7:15pm,Dm me for personal prayers,m,,2 months & 24 days,3402,18
Holluwhakemmy,https://www.nairaland.com/holluwhakemmy,The 3rd Planet,"April 11, 2015",9:35pm,Tolerance,f,,3 months,2849,0
joshua442,https://www.nairaland.com/joshua442,"Abuja, Nigeria.","October 10, 2015",12:34pm On Jul 25,Author of How To Milk Rabbits,m,www.twitter.com/jfrabbits1,2 days & 15 hours,36,26
meobizy,https://www.nairaland.com/meobizy,,"February 08, 2018",10:32pm,Foolish Nairalander. Hobbyist blogger. Avid book reader. Avid blog reader. Movie watcher.,f,Too old to learn.,7 months & 5 days,25227,72
BOOKWORMLUX,https://www.nairaland.com/bookwormlux,In the secret place of the most high.,"May 27, 2018",10:53pm,God is king in my life.,m,Making Dreams ome True,1 month & 18 days,967,21
ify01,https://www.nairaland.com/ify01,,"October 17, 2012",10:14pm,I believe that JESUS is the son of God. And the ONLY way to GOD. And there is no other God but Jehovah. ,,,1 month & 3 days,387,42
biggy4joe,https://www.nairaland.com/biggy4joe,Nigerian 2 d core,"January 07, 2010",11:30pm,,m,,2 months & 16 days,307,17
louis07,https://www.nairaland.com/louis07,,"August 21, 2013",10:33pm,We are wht we think we are ,m,@louaboh,20 days & 23 hours,38,0
Moneyboyz,https://www.nairaland.com/moneyboyz,Nigeria,"November 23, 2014",10:34pm,What the Bleep is wrong with nairaland.. I am a Christian for Christ sake,,,2 months & 7 days,2253,31
kingamaa,https://www.nairaland.com/kingamaa,,"April 05, 2022",10:16pm,Going higher,m,,4 days & 15 hours,215,0
Iceberg3,https://www.nairaland.com/iceberg3,,"May 15, 2016",8:25pm On Jul 25,,,,1 month & 3 days,4518,0
Eniitankorede,https://www.nairaland.com/eniitankorede,,"June 17, 2022",10:26pm,,,,3 days & 12 hours,679,30
meditator,https://www.nairaland.com/meditator,Niger state,"March 20, 2015",10:14pm,,m,meditator6,2 months & 7 days,459,7
MALIGNANTGuest,https://www.nairaland.com/malignantguest,,"March 15, 2021",11:33pm,,m,,1 month & 16 days,5581,21
Lightorder,https://www.nairaland.com/lightorder,,"January 02, 2021",9:46pm,,,,1 month & 1 day,4801,0
JoshTim,https://www.nairaland.com/joshtim,,"December 13, 2021",10:57pm,,,,25 days & 16 hours,228,2
AmazingELixir,https://www.nairaland.com/amazingelixir,Here,"August 21, 2018",10:46pm,,,,4 months & 20 days,8993,139
Daddyyin,https://www.nairaland.com/daddyyin,,"April 14, 2022",10:51pm,,,,5 days & 13 hours,93,0
DMCY,https://www.nairaland.com/dmcy,,"February 19, 2017",11:32pm,,,,25 days & 13 hours,297,1
twilliamx,https://www.nairaland.com/twilliamx,Aye,"April 25, 2011",10:33pm,,m,,2 months & 26 days,2754,138
Franking,https://www.nairaland.com/franking,,"May 30, 2008",3:12pm,,,,18 days & 23 hours,3999,0
glufe,https://www.nairaland.com/glufe,,"July 24, 2022",7:36am,,,,5 hours & 23 minutes,27,0
Almaigaa,https://www.nairaland.com/almaigaa,,"August 23, 2018",9:36pm,,,,28 days & 20 hours,2761,14
phemmyfour,https://www.nairaland.com/phemmyfour,,"May 04, 2012",9:08pm,,,,2 months & 5 days,8873,4
Shikini,https://www.nairaland.com/shikini,,"December 27, 2017",10:11pm,,,,23 days & 20 hours,1808,43
14kk,https://www.nairaland.com/14kk,,"April 30, 2021",3:22pm,,,,5 days & 23 hours,11,0
Eleven01,https://www.nairaland.com/eleven01,,"July 10, 2022",9:30pm,God is the greatest,,,22 hours & 16 minutes,243,2
franchasofficia,https://www.nairaland.com/franchasofficia,,"April 02, 2022",10:18pm,,,,15 days & 21 hours,923,20
Trapnews,https://www.nairaland.com/trapnews,,"November 17, 2015",9:38pm,,,,1 month & 26 days,1640,10
Komu1048,https://www.nairaland.com/komu1048,Lagos island,"February 26, 2018",10:11pm,Seek the Kingdom of God first...,m,@komunion1,2 months & 18 days,2289,8
majamajic,https://www.nairaland.com/majamajic,lagos,"October 25, 2013",10:48pm,,m,,5 months & 23 days,19168,20
AderonkeOlaniyi,https://www.nairaland.com/aderonkeolaniyi,Afonjaland,"December 25, 2021",1:48pm,Original afonja,f,,3 days & 14 hours,264,0
Misterone,https://www.nairaland.com/misterone,,"May 26, 2013",9:50pm,,,,1 month & 2 days,1232,1
VenumX,https://www.nairaland.com/venumx,,"May 24, 2020",11:03pm,,,,8 days,730,0
Okpetruth,https://www.nairaland.com/okpetruth,,"June 19, 2022",2:39pm,Thanks for letting me be a nairoander,m,,22 hours & 3 minutes,39,0
Bunkbars,https://www.nairaland.com/bunkbars,,"December 09, 2021",8:11am,,,,4 days & 23 hours,307,1
Aldol,https://www.nairaland.com/aldol,,"June 30, 2022",10:03pm,,,,5 days & 3 hours,456,0
onomeabuja,https://www.nairaland.com/onomeabuja,,"November 25, 2017",11:21pm,,,,2 months & 12 days,1452,6
DSC7,https://www.nairaland.com/dsc7,Neptune,"November 27, 2020",7:49pm,Life is a Mystery,," Tweeting Twists Twitter Tweeters",1 month & 19 days,3557,39
GambaOsaka,https://www.nairaland.com/gambaosaka,,"October 14, 2015",11:33pm,,,,3 months & 6 days,1395,5
Superwave16320,https://www.nairaland.com/superwave16320,,"October 11, 2021",5:47pm,,,,4 days & 16 hours,477,11
OYEDIPE,https://www.nairaland.com/oyedipe,,"November 28, 2007",10:25pm,,f,,1 month & 20 days,261,8
Tflex01,https://www.nairaland.com/tflex01,,"April 03, 2017",3:21pm,,,,25 days & 23 hours,822,5
Kurutinto,https://www.nairaland.com/kurutinto,In your Head ,"May 15, 2022",10:39pm,,m,,3 days & 6 hours,323,3
Okobola146,https://www.nairaland.com/okobola146,,"April 16, 2022",11:01pm,Bola146 this is specially for you ,,,6 days & 11 hours,1706,71
yahmohy27,https://www.nairaland.com/yahmohy27,,"August 26, 2014",9:39pm,,,,2 months & 2 days,2562,5
Pesuzok,https://www.nairaland.com/pesuzok,Abuja,"November 11, 2011",7:46pm,,m,,5 months & 16 days,2111,29
anonymuz,https://www.nairaland.com/anonymuz,Lagos,"October 20, 2016",10:23pm,,m,,3 months & 17 days,4291,18
NeckingNgulping,https://www.nairaland.com/neckingngulping,Port Harcourt,"April 01, 2022",4:33pm On Jul 25,I go for mine,m,,11 days & 2 hours,262,11
RealLagosBoy,https://www.nairaland.com/reallagosboy,,"June 26, 2022",7:22pm,,,,22 hours & 59 minutes,97,16
Graciafun,https://www.nairaland.com/graciafun,Kaduna,"June 11, 2017",10:38pm,Life's too short! ,m,,10 days & 1 hour,100,0
PharmacyStore,https://www.nairaland.com/pharmacystore,,"April 10, 2022",11:49am,,,,10 hours & 18 minutes,344,7
Iamzik,https://www.nairaland.com/iamzik,,"April 10, 2017",11:28pm,,,,1 month & 14 days,1373,0
Stevven,https://www.nairaland.com/stevven,,"October 25, 2019",7:22pm,,m,,1 day & 16 hours,18,0
showafrica,https://www.nairaland.com/showafrica,showafrica@gmail.com,"December 14, 2014",8:40pm,,m,showafrica@gmail.com,5 months & 3 days,5666,20
Mozegee,https://www.nairaland.com/mozegee,,"June 09, 2017",2:47pm,,,,2 months & 27 days,1068,0
Bennycollins,https://www.nairaland.com/bennycollins,,"October 04, 2016",9:33pm,,,,2 months & 22 days,988,0
SugarGirl44,https://www.nairaland.com/sugargirl44,,"January 13, 2022",6:18pm,,,,14 days & 2 hours,1150,1
Doyou2019,https://www.nairaland.com/doyou2019,,"July 14, 2019",11:13pm,,,,1 month & 9 days,1414,1
TotalRunter,https://www.nairaland.com/totalrunter,,"June 11, 2022",11:15pm,,,,1 day & 8 hours,89,2
Ijoba85,https://www.nairaland.com/ijoba85,,"October 31, 2021",8:28pm,,,,6 days & 8 hours,553,0
Deeprooted,https://www.nairaland.com/deeprooted,,"January 18, 2022",10:17pm,,,,12 days & 3 hours,456,14
jojothaiv,https://www.nairaland.com/jojothaiv,Ogun,"June 06, 2015",8:44pm," مايكل بيري ",m,,29 days & 11 hours,3362,2
bolademi,https://www.nairaland.com/bolademi,,"January 27, 2010",9:27pm,,m,,1 day & 6 hours,44,0
BrodaJato,https://www.nairaland.com/brodajato,,"March 24, 2022",10:31pm,,,,2 days & 22 hours,19,0
Udemzy05,https://www.nairaland.com/udemzy05,,"April 10, 2022",8:49pm,,,,8 days & 22 hours,891,1
Simube99,https://www.nairaland.com/simube99,,"July 24, 2022",1:18pm On Jul 25,,,,11 minutes & 1 second,10,0
Billygee2u,https://www.nairaland.com/billygee2u,,"May 30, 2012",10:00pm,,,,3 months & 16 days,6843,24
mixta140,https://www.nairaland.com/mixta140,,"May 30, 2015",8:10pm,"For beautiful fashion bags, quality office shirt lets bring it to your door step",,,1 month & 1 day,1542,1
Naijanascam,https://www.nairaland.com/naijanascam,Amadioha kingdom,"June 26, 2021",6:06pm,This is the promises that kept us where we are today,,,1 month & 2 days,3198,19
NLPoliceWoman,https://www.nairaland.com/nlpolicewoman,NL Police Quaters,"January 16, 2021",11:27pm,RTR,,,1 month & 18 days,5868,0
Musty42gud,https://www.nairaland.com/musty42gud,,"January 30, 2022",8:44pm,,,,2 days & 13 hours,26,0
hexenbiest,https://www.nairaland.com/hexenbiest,,"August 07, 2019",8:14pm On Jul 25,Down to earth but still above you.,,,1 day & 4 hours,215,1
Simplythebest,https://www.nairaland.com/simplythebest,,"August 05, 2020",8:43pm,,,,2 months & 13 days,1031,2
igbotormentor,https://www.nairaland.com/igbotormentor,,"July 19, 2022",10:40pm On Jul 24,,,,1 day & 18 hours,518,7
Prettyclown,https://www.nairaland.com/prettyclown,I dwell in the secret place of the most high God,"May 31, 2021",8:39pm,Be yourself,,,3 days & 14 hours,316,0
Hanndye,https://www.nairaland.com/hanndye,,"June 18, 2022",4:37pm,,,,15 hours & 9 minutes,29,0
kenzo25,https://www.nairaland.com/kenzo25,lagos,"May 16, 2015",3:52pm,,m,kennfola,1 month & 23 days,333,21
hayzed1090,https://www.nairaland.com/hayzed1090,,"March 20, 2015",8:55am,,,,3 months & 27 days,1251,97
sylve11,https://www.nairaland.com/sylve11,Base!,"March 30, 2008",10:12pm,There's a fine line between a hobby and mental illness.. ,,,6 months & 16 days,29617,10
Himtulie247,https://www.nairaland.com/himtulie247,,"October 26, 2021",3:53pm,,,,16 days & 18 hours,1587,12
Bimpe29,https://www.nairaland.com/bimpe29,Municipal,"December 10, 2013",7:46pm,There is no god worthy of worship except ALLAH.,,,2 months & 29 days,10636,252
NairaMaster1,https://www.nairaland.com/nairamaster1,Ouagadougou,"June 20, 2015",10:31pm,I Believe in God,m,,1 month & 25 days,6896,6
SlyfoxxjReturns,https://www.nairaland.com/slyfoxxjreturns,,"January 31, 2020",10:54pm,,,,13 days & 7 hours,1265,0
Invitationn,https://www.nairaland.com/invitationn,,"March 25, 2021",6:32pm,,,,14 days & 14 hours,1024,1
gregng,https://www.nairaland.com/gregng,,"August 27, 2011",6:40pm,awesome ,m,docgreg ,2 days & 14 hours,73,0
Bobbiee,https://www.nairaland.com/bobbiee,,"February 09, 2022",11:14pm,,,,2 days & 18 hours,200,8
JoshB92,https://www.nairaland.com/joshb92,,"October 09, 2015",8:27pm,,,,14 days,138,0
cayorday89,https://www.nairaland.com/cayorday89,LOVE ARENA,"March 25, 2013",9:40pm,"My pains, my strength to continously move ahead... ",m,cayorday89,1 month & 16 days,1483,3
DDayve,https://www.nairaland.com/ddayve,,"December 28, 2014",12:11pm,,,,1 month & 7 days,142,11
Blazadenise,https://www.nairaland.com/blazadenise,Lagos,"December 15, 2021",10:35pm,,m,,7 days & 6 hours,136,0
remigiusizunna,https://www.nairaland.com/remigiusizunna,,"July 18, 2013",11:32pm,Osera Osera,m,@remigiusizunna,1 month & 10 days,756,23
Idaytesj29,https://www.nairaland.com/idaytesj29,,"November 29, 2017",10:49pm,LA Familia Madrigal du Encanto,,,2 months & 1 day,1528,17
Timmi,https://www.nairaland.com/timmi,,"July 05, 2007",5:58pm,,,,3 months & 20 days,913,26
Brushstrokes20,https://www.nairaland.com/brushstrokes20,,"June 03, 2020",9:23pm,,,,4 months & 7 days,5276,0
Altruisticboy,https://www.nairaland.com/altruisticboy,,"July 23, 2022",10:10pm,,,,4 hours & 3 minutes,14,0
Vix805,https://www.nairaland.com/vix805,,"July 16, 2022",10:57pm,,,,1 day & 1 hour,259,20
sunnnnyuu,https://www.nairaland.com/sunnnnyuu,Adamawa,"November 03, 2018",12:57pm,,m,,8 days & 6 hours,244,0
Pio44,https://www.nairaland.com/pio44,,"October 11, 2017",6:07pm,,,,1 month & 1 day,450,0
SeunTheOwner,https://www.nairaland.com/seuntheowner,,"January 10, 2020",8:43pm,,,,6 days & 23 hours,473,12
colestephan86,https://www.nairaland.com/colestephan86,,"March 30, 2017",8:02pm,,,,2 months & 9 days,3100,26
HimName,https://www.nairaland.com/himname,,"January 14, 2018",6:12pm,,,,1 month & 20 days,953,1
ridbell01,https://www.nairaland.com/ridbell01,Lagos,"April 22, 2017",10:54pm,ridbell,m,,1 month & 12 days,1582,1
Rilwayne001,https://www.nairaland.com/rilwayne001,"In my palace, watching TWD","June 18, 2013",7:05pm," ❤️ before other things. ",,,10 months & 7 days,18551,303
Axis313,https://www.nairaland.com/axis313,"Sango-Ota,Ogun State.","June 12, 2015",8:44pm,There is no help except from Allah.,m,@axisola313,3 months & 2 days,585,30
giantstar,https://www.nairaland.com/giantstar,,"January 19, 2020",7:54pm,,,,5 days & 7 hours,82,0
foolbuster,https://www.nairaland.com/foolbuster,,"May 10, 2018",9:23pm,,,,2 months & 9 days,1830,13
Ameduedwin,https://www.nairaland.com/ameduedwin,Lagos,"April 25, 2017",10:42pm,Male,,,25 days & 21 hours,314,3
simpleken,https://www.nairaland.com/simpleken,Nigeria,"March 28, 2022",6:07pm,"Product|Motion| logo designer , Social Media manager ",m,,2 hours & 39 minutes,73,0
CaptainFM1,https://www.nairaland.com/captainfm1,,"January 05, 2011",9:49pm,,,,2 months & 13 days,3394,0
UselessBuharist,https://www.nairaland.com/uselessbuharist,,"October 03, 2021",8:44pm,,,,18 days & 6 hours,518,3
dwearty,https://www.nairaland.com/dwearty,,"July 26, 2022",11:06pm,,,,25 minutes & 57 seconds,4,4
ederamazx,https://www.nairaland.com/ederamazx,,"July 26, 2022",11:00pm,,,,27 minutes & 27 seconds,8,5
yu778y78y78y78,https://www.nairaland.com/yu778y78y78y78,,"July 26, 2022",11:03pm,,,,39 minutes & 16 seconds,5,5
xcotest,https://www.nairaland.com/xcotest,,"July 26, 2022",11:01pm,,,,30 minutes,9,5
Qtsnow,https://www.nairaland.com/qtsnow,,"March 09, 2013",9:03pm,,m,@blackorygyn,3 months & 26 days,1304,221
aminusodiq,https://www.nairaland.com/aminusodiq,Mars,"January 05, 2014",4:56pm On Jun 22,Love and light,m,neux,3 months & 7 days,2886,29
InMyZone,https://www.nairaland.com/inmyzone,,"November 08, 2021",10:45am On Feb 16,Your plug for the best Erectile dysfunction herbel remedy..5k per bottle and free delivery to anypart of Nigeria.We use GiG logistics oo,,,5 days & 9 hours,53,7
Pabloosas,https://www.nairaland.com/pabloosas,Nigeria,"May 23, 2011",8:15pm,https://bitlylink.com/Pab7u,m,itspablomatrix,2 months & 28 days,1544,9
othermen,https://www.nairaland.com/othermen,,"April 21, 2020",11:19pm,,,,1 month & 3 days,537,0
emested,https://www.nairaland.com/emested,,"January 10, 2022",6:16pm On Jan 10,,,,48 minutes & 30 seconds,4,0
Maniashow,https://www.nairaland.com/maniashow,,"April 25, 2017",10:57pm,,,,13 days,136,21
Dfr0,https://www.nairaland.com/dfr0,,"November 20, 2021",7:08pm On Jan 14,,,,4 hours & 42 minutes,129,0
Pheelz2020,https://www.nairaland.com/pheelz2020,canada,"January 27, 2020",12:59pm On Jun 03,i love touching all that makes life better,m,,10 days & 22 hours,171,8
HonAdefe,https://www.nairaland.com/honadefe,Lagos,"November 04, 2016",4:46pm On Jul 06,,m,,16 days & 8 hours,51,8
chiol,https://www.nairaland.com/chiol,,"April 04, 2007",9:26pm,,,,28 days & 4 hours,199,0
Badgers14,https://www.nairaland.com/badgers14,Check my signature,"November 25, 2014",10:49pm,,,,3 months & 24 days,4069,30
skillsinnigeria,https://www.nairaland.com/skillsinnigeria,Whatsapp now 2349077269910,"April 05, 2021",6:12pm On May 02,"Learn laptop/mobile phone repair, solar,inverter/satellite TV installation, mobile phone accessories business and many others at the comfort of your home",,,13 hours & 27 minutes,134,2
BlackyOne,https://www.nairaland.com/blackyone,God's eye,"April 01, 2017",7:15pm,Paste the signature below on your telegram ,m,,19 days & 22 hours,393,8
VTJN,https://www.nairaland.com/vtjn,Lagos ,"August 01, 2020",10:39am,Small world,m,,1 month & 10 days,1778,3
Tinyemeka,https://www.nairaland.com/tinyemeka,Enugu ,"November 15, 2007",8:21pm On Jul 18,Think it. Be it. Just Do It.,m,,4 months & 13 days,4181,11
LikeAking,https://www.nairaland.com/likeaking,,"March 16, 2019",10:41pm,Like A King Company,,,1 month & 18 days,5867,220
bigpicture001,https://www.nairaland.com/bigpicture001,Africa,"November 12, 2016",11:12pm,"""Eyes on the price"" : don't lose focus!",,,5 months & 23 days,6530,125
Spherical77,https://www.nairaland.com/spherical77,Nigeria,"September 09, 2021",4:07am On Jul 24,Life is a journey ,m,,1 month & 3 days,1250,0
BrickDevo,https://www.nairaland.com/brickdevo,YOLO,"December 02, 2019",7:11am On Jul 22,Life goes on and on and on,,,1 month & 24 days,2466,36
treatise,https://www.nairaland.com/treatise,,"February 10, 2013",11:09pm,,,,2 months & 13 days,2276,46
izubext007,https://www.nairaland.com/izubext007,,"May 01, 2019",8:45pm,,,,2 months & 4 days,3659,44
Clicked,https://www.nairaland.com/clicked,,"November 29, 2019",9:07pm,,,,1 month & 5 days,164,2
Emmyjahzy341,https://www.nairaland.com/emmyjahzy341,Kogi state,"June 24, 2020",11:33pm,I'm cool.. ,m,09072691369,7 days & 23 hours,131,6
NamelessOGBENI,https://www.nairaland.com/namelessogbeni,"Ado Odo, Ogun","September 10, 2018",8:27pm,الشاعر البرياني| I see individuals who are old enough to be held accountable and not stereotypes,m,,24 days & 14 hours,3122,2
KarinaLove,https://www.nairaland.com/karinalove,Nigeria,"September 30, 2021",1:22am On Jan 25,MY GOD IS MERCIFUL TO ME.,f,Not on Twitter. Instagram...Yes. Facebook...Yes. Bye.,1 day & 18 hours,234,5
NekkyCee,https://www.nairaland.com/nekkycee,,"January 02, 2016",11:30pm,God is too faithful to fail. #teamfaithfulGod ,f,,2 months & 25 days,752,7
slaypapa,https://www.nairaland.com/slaypapa,,"June 22, 2018",10:41am On Jul 24,,,,1 month & 18 days,468,5
Zizizi,https://www.nairaland.com/zizizi,,"December 26, 2021",7:23pm On Jan 19,,,,1 day & 14 hours,12,2
SouthSultan,https://www.nairaland.com/southsultan,,"February 25, 2021",5:34pm,,m,,3 days & 13 hours,94,9
